Event ID,Event Name,Start Date/Time,End Date/Time,Event Agency,Event Type,Event Borough,Event Location,Event Street Side,Street Closure Type,Community Board,Police Precinct
606339,Soccer -Regulation,03/03/2022 08:00:00 PM,03/03/2022 09:00:00 PM,Parks Department,Sport - Adult,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
574073,Mobile COVID-19 Test Site,02/23/2022 08:00:00 AM,02/23/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,Red Hook Recreation Area: Picnic Area Bay and Colombia,,N/A,"6,","76,"
549530,Mobile COVID-19 Test Site,02/24/2022 09:00:00 AM,02/24/2022 06:00:00 PM,Parks Department,Special Event,Brooklyn,Sunset Park: Lawn at 44th and 6th,,N/A,"7,","72,"
598440,Mobile COVID-19 Vaccine,02/19/2022 08:00:00 AM,02/19/2022 06:00:00 PM,Parks Department,Special Event,Brooklyn,Wingate Park: Wingate Park,,N/A,"9,","71,"
606190,Soccer -Regulation,03/06/2022 08:30:00 AM,03/06/2022 10:00:00 AM,Parks Department,Sport - Adult,Staten Island,Blood Root Valley: Greenbelt Recreation Center-Soccer-01,,N/A,"02,","122,"
609066,Celebration,08/13/2022 11:00:00 AM,08/13/2022 01:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Belvedere Castle Terrace,,N/A,"64,","22,"
610851,Outdoor Learning  - PS66Q-DOE,03/04/2022 08:00:00 AM,03/04/2022 03:00:00 PM,Parks Department,Special Event,Queens,Forest Park: Forest Park-Giovannelli Playground,,N/A,"82,","102,"
610093,Outdoor Learning - LLS,03/04/2022 08:30:00 AM,03/04/2022 02:30:00 PM,Parks Department,Special Event,Brooklyn,Fort Greene Park: Mrytle and Washington Park Entrance,,N/A,"2,","88,"
606162,Soccer - Non Regulation,03/03/2022 06:00:00 PM,03/03/2022 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,James J Walker Park: Soccer-01,,N/A,"02,","6,"
615026,Soccer -Regulation,03/06/2022 08:00:00 AM,03/06/2022 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Calvert Vaux Park: Soccer-01 ,Kaiser Park: Football-01",,N/A,"13,","60,"
610157,Soccer - Non Regulation,03/05/2022 10:00:00 AM,03/05/2022 01:00:00 PM,Parks Department,Sport - Youth,Manhattan,Tanahey Playground: Soccer-01,,N/A,"3,","5,"
611898,Uptown Grand Central,03/16/2022 12:00:00 PM,03/16/2022 08:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan,EAST  125 STREET between PARK AVENUE and MADISON AVENUE,South,Partial Sidewalk Closure,"11,","25,"
616249,Outdoor Learning -BP International Elementary School,03/16/2022 08:00:00 AM,03/16/2022 03:00:00 PM,Parks Department,Special Event,Brooklyn,Cadman Plaza Park: North Lawn,,N/A,"2,","84,"
609060,Celebration,06/18/2022 02:00:00 PM,06/18/2022 04:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
608837,Soccer - Non Regulation,03/06/2022 11:00:00 AM,03/06/2022 01:00:00 PM,Parks Department,Sport - Adult,Manhattan,William F. Passannante Ballfield: Softball-01,,N/A,"02,","6,"
604140,Soccer -Regulation,03/11/2022 01:00:00 PM,03/11/2022 03:00:00 PM,Parks Department,Sport - Adult,Manhattan,Riverside Park: 107th/108th St-Soccer-01 E,,N/A,"07,","24,"
602643,Soccer -Regulation,02/16/2022 06:00:00 PM,02/16/2022 09:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Harlem River Park: Soccer-01 ,De Witt Clinton Park: Soccer-01",,N/A,"04, 11,","18, 25,"
610941,Celebration,06/18/2022 11:00:00 AM,06/18/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,Canarsie Park: East 86th Street BBQ Area,,N/A,"18,","69,"
626163,RRT - Covid 19 Testing and Vaccine for the Public,02/28/2022 07:00:00 AM,02/28/2022 07:00:00 PM,Street Activity Permit Office,Street Event,Brooklyn,RALPH AVENUE between FULTON STREET and SUMPTER STREET,West,Partial Sidewalk Closure,"3,","81,"
615874,Montefiore Adaptive Sports Event,04/02/2022 11:00:00 AM,04/02/2022 01:00:00 PM,Parks Department,Special Event,Bronx,"Williamsbridge Oval: Scenic Tables ,Williamsbridge Oval: Plgd w/ Mini Pool & Courts-Basketball-01 ,Williamsbridge Oval: Tennis-01",,N/A,"07, 7,","52,"
609096,Celebration,06/18/2022 01:00:00 PM,06/18/2022 03:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,N/A,"64,","22,"
609187,Celebration,07/30/2022 02:00:00 PM,07/30/2022 04:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
608182,Soccer - Non Regulation,02/16/2022 10:00:00 AM,02/16/2022 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75",,N/A,"11,","25,"
615026,Soccer -Regulation,02/18/2022 08:00:00 AM,02/18/2022 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Calvert Vaux Park: Soccer-01 ,Kaiser Park: Football-01",,N/A,"13,","60,"
603951,Football Ã¢â¬â Flag Football,03/12/2022 09:00:00 AM,03/12/2022 06:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
604038,Soccer - Non Regulation,03/04/2022 04:00:00 PM,03/04/2022 08:00:00 PM,Parks Department,Sport - Youth,Queens,Forest Park: Soccer-01,,N/A,"82,","102,"
611424,Celebration,07/28/2022 01:00:00 PM,07/28/2022 03:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
620677,Celebration,05/14/2022 04:00:00 PM,05/14/2022 05:00:00 PM,Parks Department,Special Event,Manhattan,"Fort Tryon Park: Linden Terrace ,Fort Tryon Park: Billings Lawn ,Fort Tryon Park: Heather Garden",,N/A,"12,","34,"
611547,Miscellaneous,03/04/2022 09:00:00 AM,03/04/2022 05:30:00 PM,Parks Department,Sport - Youth,Bronx,P.S. 29 Ball Field: Softball-01,,N/A,"01,","40,"
596917,Big Apple Circus,03/06/2022 12:00:00 AM,03/06/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,"Damrosch Park: Damrosch Park ,Damrosch Park: Bandshell ,Damrosch Park: Tent Area ,Damrosch Park: Sidewalks",,N/A,"7,","20,"
624391,CTS  Covid -19 testing for the public,02/01/2022 07:30:00 AM,02/28/2022 07:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,EAST   23 STREET between 3 AVENUE and 2 AVENUE,North,Partial Sidewalk Closure,"6,","13,"
614431,Celebration,11/01/2022 11:00:00 AM,11/01/2022 01:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Gapstow Bridge,,N/A,"64,","22,"
605453,Miscellaneous,02/16/2022 06:00:00 PM,02/16/2022 08:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
606087,Soccer - Non Regulation,03/04/2022 07:00:00 PM,03/04/2022 09:00:00 PM,Parks Department,Sport - Adult,Brooklyn,McCarren Park: Soccer-01,,N/A,"01,","94,"
613297,Soccer -Regulation,03/16/2022 03:30:00 PM,03/16/2022 05:30:00 PM,Parks Department,Sport - Youth,Manhattan,"Riverside Park: 107th/108th St-Soccer-01 E ,Marx Brothers Playground: Soccer-01",,N/A,"07, 11,","23, 24,"
611276,FEBRUARY 2022 ADOPTION DRIVE--EVERY SATURDAY IN FEBRUARY,02/19/2022 10:00:00 AM,02/19/2022 06:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: Southwest Corner,,N/A,"5,","13,"
603065,Soccer - Non Regulation,03/08/2022 04:00:00 PM,03/08/2022 05:30:00 PM,Parks Department,Sport - Youth,Manhattan,Peter's Field: Soccer-01,,N/A,"06,","13,"
619255,Celebration,07/09/2022 09:00:00 AM,07/09/2022 06:00:00 PM,Parks Department,Special Event,Brooklyn,Jesse Owens Playground: Plaza,,N/A,"3,","81,"
602829,Soccer - Non Regulation,03/05/2022 10:00:00 AM,03/05/2022 02:00:00 PM,Parks Department,Sport - Youth,Brooklyn,McCarren Park: Soccer-01,,N/A,"01,","94,"
606096,Soccer - Non Regulation,03/04/2022 03:30:00 PM,03/04/2022 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,James J Walker Park: Soccer-01,,N/A,"02,","6,"
588964,Mobile COVID-19 Vaccine,02/17/2022 08:00:00 AM,02/17/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,100% Playground: 100% Playground,,N/A,"18,","69,"
604908,Track and Field,02/28/2022 12:00:00 PM,02/28/2022 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,East River Park: Track-01,,N/A,"03,","9,"
610704,Picnic House,05/28/2022 12:00:00 PM,05/28/2022 06:00:00 PM,Parks Department,Special Event,Brooklyn,"Prospect Park: Picnic House South ,Prospect Park: Picnic House",,N/A,"55,","78,"
614479,Soccer - Non Regulation,03/06/2022 08:00:00 AM,03/06/2022 10:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Bush Terminal Park: Soccer-01,,N/A,"07,","72,"
609122,Celebration,04/17/2022 02:00:00 PM,04/17/2022 04:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dene Lawn,,N/A,"64,","22,"
604168,Soccer -Regulation,03/05/2022 08:00:00 AM,03/05/2022 05:00:00 PM,Parks Department,Sport - Youth,Bronx,"Williamsbridge Oval: Soccer-01 ,Van Cortlandt Park: Stadium-Soccer-08",,N/A,"07, 26,","50, 52,"
616147,Softball - Adults,08/12/2022 06:00:00 PM,08/12/2022 08:00:00 PM,Parks Department,Sport - Adult,Brooklyn,McCarren Park: Softball-01,,N/A,"01,","94,"
621903,Covid -19 testing for the public,03/06/2022 07:00:00 AM,03/06/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Silver Lake Park: Concert Area - Forest Ave Side,,N/A,"1,","120,"
615026,Soccer -Regulation,02/27/2022 08:00:00 AM,02/27/2022 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Calvert Vaux Park: Soccer-01 ,Kaiser Park: Football-01",,N/A,"13,","60,"
615689,Lawn Closure of Veterans lawn,03/06/2022 12:00:00 AM,03/06/2022 11:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Veterans Lawn,,N/A,"5,","13,"
600741,Mobile COVID-19 Vaccine,02/16/2022 08:00:00 AM,02/16/2022 06:00:00 PM,Parks Department,Special Event,Brooklyn,Herbert Von King Park: Lafayette Avenue BBQ Area near Baseball Field,,N/A,"3,","79,"
624385,CTS  Covid -19 testing for the public,02/01/2022 07:00:00 AM,02/28/2022 07:00:00 PM,Street Activity Permit Office,Street Event,Queens,MYRTLE AVENUE between PALMETTO STREET and ST NICHOLAS AVENUE,North,Partial Sidewalk Closure,"5,","104,"
616981,Celebration,02/22/2022 12:00:00 PM,02/22/2022 01:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
617627,Soccer - Non Regulation,03/13/2022 01:00:00 PM,03/13/2022 04:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Baruch Playground: Football-01 ,Baruch Playground: Football-02",,N/A,"03,","7,"
610207,2022 Times Square Valentine Heart,02/28/2022 12:00:00 AM,02/28/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,Father Duffy Square: Father Duffy Square,,N/A,"5,","18,"
608544,Soccer -Regulation,03/05/2022 04:30:00 PM,03/05/2022 07:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Soccer-10 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: East River Fields-Soccer-85",,N/A,"11,","25,"
608429,Soccer - Non Regulation,03/16/2022 12:00:00 PM,03/16/2022 07:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"McCarren Park: Soccer-01 ,Sternberg Park (Lindsey Park): Football-01 ,Washington Park (MS 51): Soccer-01B",,N/A,"01, 06,","78, 90, 94,"
610441,Football - Youth,03/05/2022 10:00:00 AM,03/05/2022 07:30:00 PM,Parks Department,Sport - Youth,Brooklyn,Betsy Head Park: Football-02,,N/A,"16,","73,"
609039,Celebration,05/28/2022 02:00:00 PM,05/28/2022 04:00:00 PM,Parks Department,Special Event,Manhattan,"Central Park: Wagner Cove ,Central Park: Cherry Hill",,N/A,"64,","22,"
610636,Football Ã¢â¬â Flag Football,03/06/2022 08:00:00 AM,03/06/2022 02:00:00 PM,Parks Department,Sport - Youth,Manhattan,Highbridge Park: Softball-03,,N/A,"12,","34,"
626388,Permitted Film Event,02/18/2022 06:00:00 AM,03/18/2022 11:00:00 PM,"Mayor's Office of Film, Theatre & Broadcasting",Theater Load in and Load Outs,Manhattan,Hudson Theatre: 139-141 West 44th Street,,N/A,"5,","14,"
608319,Football - Adults,03/05/2022 11:00:00 AM,03/05/2022 02:00:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
610064,"E 102 Landscape Winter Closure  Dec 2, 2021 - April 2, 2022",03/04/2022 12:00:00 AM,03/04/2022 11:00:00 PM,Parks Department,Special Event,Manhattan,"Central Park: East 102nd St Landscape A ,Central Park: East 102nd St Landscape B ,Central Park: East 102nd St Clay Oval",,N/A,"64,","22,"
609754,Celebration,12/05/2022 02:00:00 PM,12/05/2022 04:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
611025,Soccer - Non Regulation,03/04/2022 07:30:00 PM,03/04/2022 09:30:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75",,N/A,"11,","25,"
609208,Celebration,07/10/2022 02:00:00 PM,07/10/2022 04:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,N/A,"64,","22,"
587894,Mobile COVID-19 Vaccine,02/25/2022 08:00:00 AM,02/25/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: Boardwalk South Beach,,N/A,"95,","122,"
606211,Football - Adults,03/05/2022 09:00:00 AM,03/05/2022 04:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Baruch Playground: Football-01 ,Baruch Playground: Football-02",,N/A,"03,","7,"
598440,Mobile COVID-19 Vaccine,02/28/2022 08:00:00 AM,02/28/2022 06:00:00 PM,Parks Department,Special Event,Brooklyn,Wingate Park: Wingate Park,,N/A,"9,","71,"
624580,Mobile COVID-19 Test Site,02/20/2022 09:00:00 AM,02/20/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,Seth Low Playground: Bealin Square,,N/A,"11,","62,"
588964,Mobile COVID-19 Vaccine,02/21/2022 08:00:00 AM,02/21/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,100% Playground: 100% Playground,,N/A,"18,","69,"
611392,Soccer - Non Regulation,03/16/2022 08:00:00 AM,03/16/2022 08:00:00 PM,Parks Department,Sport - Youth,Queens,Highland Park: Soccer-01,,N/A,"05,","75,"
614703,Basketball,02/23/2022 09:00:00 AM,02/23/2022 05:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"JHS 51 JOP: Basketball-01 ,JHS 51 JOP: Basketball-02 ,JHS 51 JOP: Basketball-03",,N/A,"06,","78,"
608259,Baseball - 12 and Under (Little League),03/06/2022 11:00:00 AM,03/06/2022 05:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Homecrest Playground: Multi Purpose Play Area-01,,N/A,"15,","61,"
614590,Soccer - Non Regulation,03/04/2022 02:30:00 PM,03/04/2022 04:30:00 PM,Parks Department,Sport - Youth,Manhattan,Frederick Douglass Playground: Soccer-01,,N/A,"07,","24,"
607948,Frisbee,03/12/2022 12:00:00 PM,03/12/2022 10:00:00 PM,Parks Department,Sport - Adult,Brooklyn,"McCarren Park: Soccer-01 ,McCarren Park: Soccer-01",,N/A,"01,","94,"
607608,Soccer - Non Regulation,03/06/2022 09:00:00 AM,03/06/2022 05:00:00 PM,Parks Department,Sport - Adult,Brooklyn,"Parade Ground: Soccer-04A ,Parade Ground: Soccer-04B",,N/A,"14,","70,"
574073,Mobile COVID-19 Test Site,02/26/2022 08:00:00 AM,02/26/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,Red Hook Recreation Area: Picnic Area Bay and Colombia,,N/A,"6,","76,"
610064,"E 102 Landscape Winter Closure  Dec 2, 2021 - April 2, 2022",03/05/2022 12:00:00 AM,03/05/2022 11:00:00 PM,Parks Department,Special Event,Manhattan,"Central Park: East 102nd St Landscape A ,Central Park: East 102nd St Landscape B ,Central Park: East 102nd St Clay Oval",,N/A,"64,","22,"
623939,NYSoM Spring Cleanup,03/26/2022 12:00:00 PM,03/26/2022 02:00:00 PM,Parks Department,Special Event,Brooklyn,Maria Hernandez Park: Central Plaza/Performance Area,,N/A,"4,","83,"
623719,Celebration,04/15/2022 04:00:00 PM,04/15/2022 06:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,N/A,"64,","22,"
617059,Mobile COVID-19 Test Site,02/17/2022 08:00:00 AM,02/17/2022 07:00:00 PM,Parks Department,Special Event,Queens,Queens Valley Playground (PS 164): Field Day,,N/A,"8,","107,"
614099,Celebration,10/22/2022 05:00:00 PM,10/22/2022 07:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,N/A,"64,","22,"
609847,Celebration,06/02/2022 10:00:00 AM,06/02/2022 12:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
617141,Covid 19 testing site,02/27/2022 07:00:00 AM,02/27/2022 07:00:00 PM,Parks Department,Special Event,Queens,L/Cpl Thomas P. (Noonan Playground): L/CPL Thomas P. Noonan Jr. Playground,,N/A,"2,","108,"
616744,Food Scrap Drop Off- March,03/16/2022 08:00:00 AM,03/16/2022 02:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: West Crushed Stone Area,,N/A,"5,","13,"
606048,Soccer - Non Regulation,03/05/2022 10:00:00 AM,03/05/2022 06:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
610827,Union Square Greenmarket,03/05/2022 08:00:00 AM,03/05/2022 07:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: North Plaza ,Union Square Park: South Plaza ,Union Square Park: West Plaza",,N/A,"5,","13,"
606079,Football - Adults,03/11/2022 02:00:00 PM,03/11/2022 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
606102,Soccer -Regulation,02/19/2022 08:00:00 AM,02/19/2022 10:00:00 AM,Parks Department,Sport - Adult,Brooklyn,Kaiser Park: Football-01,,N/A,"13,","60,"
616698,Crown Heights Farm Stand,03/04/2022 08:00:00 AM,03/04/2022 05:00:00 PM,Street Activity Permit Office,Farmers Market,Brooklyn,NOSTRAND AVENUE between EMPIRE BOULEVARD and MONTGOMERY STREET,East,Partial Sidewalk Closure,"9,","71,"
613039,Soccer - Non Regulation,02/20/2022 08:00:00 AM,02/20/2022 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Linden Park (Gershwin Park - JHS 166): Football-01,,N/A,"05,","75,"
613075,Outdoor Learning - Coney Island Prep - Charter,03/04/2022 09:40:00 AM,03/04/2022 12:00:00 PM,Parks Department,Special Event,Brooklyn,McDonald Playground: Multi Purpose Play Area-01,,N/A,"15,","61,"
619845,Party,05/20/2022 12:00:00 PM,05/20/2022 05:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Great Lawn South West Lawn,,N/A,"64,","22,"
604874,Soccer - Non Regulation,03/12/2022 10:00:00 AM,03/12/2022 12:00:00 PM,Parks Department,Sport - Youth,Manhattan,Booker T. Washington Playground: Soccer-01,,N/A,"07,","24,"
623512,Baseball - Adults,03/16/2022 03:00:00 PM,03/16/2022 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,Harlem River Park: Baseball-01,,N/A,"11,","25,"
605540,Football Ã¢â¬â Flag Football,03/05/2022 09:00:00 AM,03/05/2022 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Washington Park (MS 51): Soccer-01A,,N/A,"06,","78,"
618655,Covid 19 testing site,02/24/2022 07:00:00 AM,02/24/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,Lt. Petrosino Park: Lt. Joseph Petrosino Park,,N/A,"11,","62,"
610783,NYC DOE Outdoor Learning- District 20 PreK Center,03/16/2022 09:00:00 AM,03/16/2022 12:00:00 PM,Parks Department,Special Event,Brooklyn,Mckinley Park: Lawn Area West,,N/A,"10,","68,"
607739,Soccer - Non Regulation,03/11/2022 06:30:00 PM,03/11/2022 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
604013,Down to Earth Park Slope Farmers Market,03/06/2022 07:00:00 AM,03/06/2022 06:00:00 PM,Street Activity Permit Office,Farmers Market,Brooklyn,4 STREET between 5 AVENUE and DEAD END,North,Full Sidewalk Closure,"2, 6,","78, 88,"
602288,Vaccine Command Center-,03/05/2022 08:00:00 AM,03/05/2022 08:00:00 PM,Parks Department,Special Event,Staten Island,Dugan Playground: Dugan Playground,,N/A,"3,","122,"
588964,Mobile COVID-19 Vaccine,02/18/2022 08:00:00 AM,02/18/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,100% Playground: 100% Playground,,N/A,"18,","69,"
610380,"Frisbee Hill Winter Closure Nov. 29, 2021 - April 2, 2022",03/06/2022 12:00:00 AM,03/06/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Frisbee Hill,,N/A,"64,","22,"
622833,Hugh Hayden Reflection Board,03/05/2022 12:00:00 PM,03/05/2022 02:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Veterans Lawn,,N/A,"5,","13,"
606405,Soccer -Regulation,03/06/2022 07:00:00 AM,03/06/2022 10:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: East River Fields-Soccer-84 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-85 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: E",,N/A,"11,","25,"
